weights,split,R@1,R@3,R@5,Score,top1_unique_ships,top1_max_ship_fraction,top1_entropy
"(0.4, 0.05, 0.25, 0.3)",month_latest,0.05021116846550915,0.11450023463162834,0.1708118254340685,0.09361801970905678,36,0.18629751290473956,2.544393738029424
"(0.4, 0.05, 0.25, 0.3)",ais_group_random20,0.05735778091208275,0.11424541607898449,0.15937940761636107,0.09482839680300895,31,0.5952045133991537,1.7846239811594657
"(0.4, 0.05, 0.3, 0.25)",random20,0.08941877794336811,0.18181818181818182,0.2496274217585693,0.14918032786885246,26,0.6095380029806259,1.6590656108800985
"(0.4, 0.05, 0.3, 0.25)",latest20,0.07078986587183309,0.16542473919523099,0.23099850968703428,0.13122205663189268,27,0.6371087928464978,1.4986508708626762
"(0.4, 0.05, 0.3, 0.25)",earliest20,0.07675111773472429,0.15350223546944858,0.21684053651266766,0.12779433681073027,31,0.5156482861400894,1.9563179615876052
"(0.4, 0.05, 0.3, 0.25)",month_latest,0.048803378695448145,0.11403097137494134,0.1708118254340685,0.09277334584702018,36,0.18911309244486157,2.5597166546444465
"(0.4, 0.05, 0.3, 0.25)",ais_group_random20,0.05876821814762576,0.11377527033380348,0.16031969910672308,0.09558062999529854,30,0.5999059708509638,1.7561455944313729
"(0.4, 0.05, 0.35, 0.2)",random20,0.08941877794336811,0.1825633383010432,0.2526080476900149,0.15,27,0.6080476900149031,1.6604265901586555
"(0.4, 0.05, 0.35, 0.2)",latest20,0.06855439642324888,0.1646795827123696,0.22876304023845007,0.12943368107302533,26,0.6371087928464978,1.4987399602686555
"(0.4, 0.05, 0.35, 0.2)",earliest20,0.07526080476900149,0.15499254843517138,0.22056631892697467,0.12824143070044708,31,0.5208643815201193,1.9310852885486764
"(0.4, 0.05, 0.35, 0.2)",month_latest,0.048803378695448145,0.11215391834819334,0.16752698263725951,0.09155326137963399,34,0.19380572501173157,2.5591378833023364
"(0.4, 0.05, 0.35, 0.2)",ais_group_random20,0.05829807240244476,0.11377527033380348,0.1622002820874471,0.09572167371885285,29,0.6046074283027738,1.7201093246872021
"(0.4, 0.05, 0.4, 0.15)",random20,0.08941877794336811,0.1825633383010432,0.2511177347242921,0.14970193740685545,29,0.6080476900149031,1.6572583648444326
"(0.4, 0.05, 0.4, 0.15)",latest20,0.06780923994038748,0.1631892697466468,0.22503725782414308,0.1278688524590164,25,0.6378539493293591,1.5030925648756717
"(0.4, 0.05, 0.4, 0.15)",earliest20,0.07526080476900149,0.15648286140089418,0.22205663189269748,0.1289865871833085,28,0.526080476900149,1.8922731307431813
"(0.4, 0.05, 0.4, 0.15)",month_latest,0.04786485218207415,0.11356170811825433,0.1703425621773815,0.09206945096198968,33,0.1984983575786016,2.5584801549194016
"(0.4, 0.05, 0.4, 0.15)",ais_group_random20,0.05782792665726375,0.11377527033380348,0.16455101081335213,0.09595674659144335,27,0.610719322990127,1.6840565128007483
"(0.4, 0.05, 0.45, 0.1)",random20,0.08941877794336811,0.1825633383010432,0.2503725782414307,0.14955290611028316,29,0.6065573770491803,1.6542787384811533
"(0.4, 0.05, 0.45, 0.1)",latest20,0.06855439642324888,0.1631892697466468,0.22578241430700446,0.12839046199701937,25,0.639344262295082,1.4926231913728025
"(0.4, 0.05, 0.45, 0.1)",earliest20,0.07302533532041729,0.16095380029806258,0.22429210134128166,0.12965722801788376,27,0.5238450074515648,1.8803288989687048
"(0.4, 0.05, 0.45, 0.1)",month_latest,0.04364148287189113,0.11215391834819334,0.17362740497419052,0.09019239793524167,33,0.20788362271234162,2.5430054281545416
"(0.4, 0.05, 0.45, 0.1)",ais_group_random20,0.05735778091208275,0.11283497884344147,0.16596144804889515,0.09572167371885285,26,0.609308885754584,1.6777361865731417
"(0.4, 0.05, 0.5, 0.05)",random20,0.08867362146050671,0.1855439642324888,0.2473919523099851,0.149478390461997,28,0.6058122205663189,1.6402889142074235
"(0.4, 0.05, 0.5, 0.05)",latest20,0.06929955290611028,0.1602086438152012,0.22727272727272727,0.12816691505216093,24,0.6400894187779433,1.4909058053994848
"(0.4, 0.05, 0.5, 0.05)",earliest20,0.07377049180327869,0.15946348733233978,0.22354694485842028,0.12943368107302533,26,0.5238450074515648,1.8634441709307645
"(0.4, 0.05, 0.5, 0.05)",month_latest,0.04223369310183012,0.11450023463162834,0.17268887846081651,0.09000469263256687,32,0.21304551853589865,2.5331388484826927
"(0.4, 0.05, 0.5, 0.05)",ais_group_random20,0.05547719793135872,0.11283497884344147,0.16408086506817113,0.09440526563234602,25,0.610719322990127,1.660483476402756
"(0.4, 0.05, 0.55, 0.0)",random20,0.09016393442622951,0.18330849478390462,0.2451564828614009,0.14910581222056635,26,0.6035767511177347,1.6410694186782304
"(0.4, 0.05, 0.55, 0.0)",latest20,0.07004470938897168,0.15946348733233978,0.22652757078986588,0.12816691505216096,23,0.6378539493293591,1.507269818561243
"(0.4, 0.05, 0.55, 0.0)",earliest20,0.07377049180327869,0.15797317436661698,0.22429210134128166,0.12913561847988078,26,0.5253353204172876,1.8421310656858505
"(0.4, 0.05, 0.55, 0.0)",month_latest,0.042702956358517126,0.11403097137494134,0.17268887846081651,0.09009854528390426,32,0.22102299389957766,2.525745564946794
"(0.4, 0.05, 0.55, 0.0)",ais_group_random20,0.05547719793135872,0.11142454160789844,0.16455101081335213,0.09407616361071931,27,0.609308885754584,1.6527029860826972
"(0.4, 0.1, 0.0, 0.5)",random20,0.08718330849478391,0.1780923994038748,0.2511177347242921,0.14724292101341283,29,0.6005961251862891,1.7290268541524916
"(0.4, 0.1, 0.0, 0.5)",latest20,0.07451564828614009,0.15797317436661698,0.23323397913561847,0.13129657228017882,30,0.6154992548435171,1.5830163412186113
"(0.4, 0.1, 0.0, 0.5)",earliest20,0.08420268256333831,0.15052160953800298,0.21013412816691504,0.12928464977645304,32,0.4761549925484352,2.1470433777669977
"(0.4, 0.1, 0.0, 0.5)",month_latest,0.048803378695448145,0.11684655091506335,0.17362740497419052,0.09418113561708118,42,0.21586109807602064,2.5696717777906937
"(0.4, 0.1, 0.0, 0.5)",ais_group_random20,0.05782792665726375,0.11330512458862248,0.15843911612599906,0.09459332393041844,31,0.5519511048425012,1.9763335929577681
"(0.4, 0.1, 0.05, 0.45)",random20,0.08792846497764531,0.17734724292101342,0.2496274217585693,0.14709388971684054,29,0.6065573770491803,1.712569362064181
"(0.4, 0.1, 0.05, 0.45)",latest20,0.07377049180327869,0.16095380029806258,0.23770491803278687,0.13271236959761548,29,0.6236959761549925,1.5475081410738403
"(0.4, 0.1, 0.05, 0.45)",earliest20,0.08271236959761549,0.1512667660208644,0.21162444113263784,0.12906110283159464,31,0.488822652757079,2.0932152017874515
"(0.4, 0.1, 0.05, 0.45)",month_latest,0.05114969497888315,0.11778507742843736,0.17550445800093853,0.09601126231816048,41,0.2055373064289066,2.5647162693801753
"(0.4, 0.1, 0.05, 0.45)",ais_group_random20,0.05688763516690174,0.11424541607898449,0.15702867889045605,0.09412317818523744,32,0.5716972261401034,1.904978757885475
"(0.4, 0.1, 0.1, 0.4)",random20,0.08867362146050671,0.1795827123695976,0.2496274217585693,0.1481371087928465,29,0.6058122205663189,1.7070436874312351
"(0.4, 0.1, 0.1, 0.4)",latest20,0.07526080476900149,0.1631892697466468,0.23695976154992549,0.13397913561847988,27,0.6259314456035767,1.5270255277378817
"(0.4, 0.1, 0.1, 0.4)",earliest20,0.08196721311475409,0.14903129657228018,0.21460506706408347,0.1286140089418778,31,0.496274217585693,2.056107841327397
"(0.4, 0.1, 0.1, 0.4)",month_latest,0.05021116846550915,0.11684655091506335,0.17268887846081651,0.09469732519943688,39,0.1984983575786016,2.551562746362125
"(0.4, 0.1, 0.1, 0.4)",ais_group_random20,0.05594734367653973,0.1151857075693465,0.15702867889045605,0.09393511988716502,32,0.5839210155148096,1.853406450174202
"(0.4, 0.1, 0.15, 0.35)",random20,0.08941877794336811,0.17883755588673622,0.2496274217585693,0.1482861400894188,27,0.6087928464977646,1.683916683144114
"(0.4, 0.1, 0.15, 0.35)",latest20,0.07377049180327869,0.1646795827123696,0.23770491803278687,0.1338301043219076,25,0.6311475409836066,1.5040939449329296
"(0.4, 0.1, 0.15, 0.35)",earliest20,0.08122205663189269,0.15052160953800298,0.21609538002980627,0.1289865871833085,32,0.4992548435171386,2.0321496521805473
"(0.4, 0.1, 0.15, 0.35)",month_latest,0.050680431722196155,0.11403097137494134,0.1717503519474425,0.09389957766306897,40,0.19192867198498356,2.549442570524744
"(0.4, 0.1, 0.15, 0.35)",ais_group_random20,0.05782792665726375,0.11330512458862248,0.15843911612599906,0.09459332393041844,30,0.5900329102021626,1.8174777670690136
"(0.4, 0.1, 0.2, 0.3)",random20,0.08941877794336811,0.17883755588673622,0.2488822652757079,0.1481371087928465,28,0.6087928464977646,1.6791005229883342
"(0.4, 0.1, 0.2, 0.3)",latest20,0.07228017883755589,0.16393442622950818,0.23099850968703428,0.13152011922503726,26,0.6341281669150521,1.4995953546932217
"(0.4, 0.1, 0.2, 0.3)",earliest20,0.07973174366616989,0.15201192250372578,0.21758569299552907,0.1289865871833085,30,0.5096870342771982,1.9791521979919582
"(0.4, 0.1, 0.2, 0.3)",month_latest,0.04927264195213515,0.11309244486156735,0.1698732989206945,0.09253871421867668,35,0.18442045987799155,2.535048850489947
"(0.4, 0.1, 0.2, 0.3)",ais_group_random20,0.05876821814762576,0.1147155618241655,0.15890926187118007,0.09558062999529854,31,0.5956746591443347,1.7811060840623176
"(0.4, 0.1, 0.25, 0.25)",random20,0.08867362146050671,0.18181818181818182,0.2511177347242921,0.14910581222056632,30,0.6065573770491803,1.6957588757616884
"(0.4, 0.1, 0.25, 0.25)",latest20,0.06929955290611028,0.1646795827123696,0.23099850968703428,0.13025335320417286,27,0.6348733233979136,1.503667324629355
"(0.4, 0.1, 0.25, 0.25)",earliest20,0.07749627421758569,0.15201192250372578,0.21982116244411326,0.12831594634873322,31,0.5156482861400894,1.9525929151815309
"(0.4, 0.1, 0.25, 0.25)",month_latest,0.04833411543876114,0.11496949788831534,0.16846550915063352,0.09235100891600188,35,0.19052088221492258,2.5520561258517214
"(0.4, 0.1, 0.25, 0.25)",ais_group_random20,0.05735778091208275,0.11377527033380348,0.1617301363422661,0.09515749882463564,30,0.6013164080865068,1.748919977812408
"(0.4, 0.1, 0.3, 0.2)",random20,0.08941877794336811,0.18181818181818182,0.2526080476900149,0.14977645305514156,30,0.6073025335320418,1.6810427172926539
"(0.4, 0.1, 0.3, 0.2)",latest20,0.06780923994038748,0.1646795827123696,0.22950819672131148,0.12921013412816693,26,0.6348733233979136,1.495162119791066
"(0.4, 0.1, 0.3, 0.2)",earliest20,0.07675111773472429,0.1557377049180328,0.22205663189269748,0.12950819672131147,30,0.5193740685543964,1.9233881581331171
"(0.4, 0.1, 0.3, 0.2)",month_latest,0.04645706241201314,0.11590802440168935,0.1698732989206945,0.09197559831065227,34,0.1966213045518536,2.553235184061533
"(0.4, 0.1, 0.3, 0.2)",ais_group_random20,0.059708509637987774,0.11424541607898449,0.1617301363422661,0.09647390691114247,29,0.6069581570286788,1.7162175303976175
"(0.4, 0.1, 0.35, 0.15)",random20,0.08792846497764531,0.1780923994038748,0.2496274217585693,0.14731743666169897,31,0.6073025335320418,1.673145207971126
"(0.4, 0.1, 0.35, 0.15)",latest20,0.06631892697466468,0.16542473919523099,0.22727272727272727,0.12824143070044708,26,0.6326378539493294,1.508922809359805
"(0.4, 0.1, 0.35, 0.15)",earliest20,0.07526080476900149,0.1602086438152012,0.22280178837555886,0.13025335320417286,29,0.5238450074515648,1.901066814559142
"(0.4, 0.1, 0.35, 0.15)",month_latest,0.04645706241201314,0.11450023463162834,0.1698732989206945,0.09155326137963397,33,0.1980290943219146,2.5538348286014267
"(0.4, 0.1, 0.35, 0.15)",ais_group_random20,0.05923836389280677,0.11236483309826047,0.1626704278326281,0.09586271744240714,25,0.608368594264222,1.6924423724113902
"(0.4, 0.1, 0.4, 0.1)",random20,0.08718330849478391,0.1795827123695976,0.2518628912071535,0.14783904619970195,29,0.6073025335320418,1.657828310751186
"(0.4, 0.1, 0.4, 0.1)",latest20,0.06855439642324888,0.16095380029806258,0.22876304023845007,0.12831594634873322,25,0.6311475409836066,1.5122961419398444
"(0.4, 0.1, 0.4, 0.1)",earliest20,0.07526080476900149,0.16095380029806258,0.22280178837555886,0.1304769001490313,27,0.5230998509687034,1.8854166636318863
"(0.4, 0.1, 0.4, 0.1)",month_latest,0.04364148287189113,0.11496949788831534,0.17362740497419052,0.09103707179727827,33,0.2055373064289066,2.54889026028109
"(0.4, 0.1, 0.4, 0.1)",ais_group_random20,0.05829807240244476,0.11377527033380348,0.1622002820874471,0.09572167371885285,26,0.613070051716032,1.665281046088791
"(0.4, 0.1, 0.45, 0.05)",random20,0.08792846497764531,0.184053651266766,0.2503725782414307,0.14925484351713858,27,0.6065573770491803,1.6495509483647433
"(0.4, 0.1, 0.45, 0.05)",latest20,0.06855439642324888,0.1631892697466468,0.23025335320417287,0.12928464977645304,25,0.6326378539493294,1.5077174273209832
"(0.4, 0.1, 0.45, 0.05)",earliest20,0.07451564828614009,0.15946348733233978,0.22652757078986588,0.13040238450074515,27,0.5230998509687034,1.8787122994187568
"(0.4, 0.1, 0.45, 0.05)",month_latest,0.04082590333176912,0.11403097137494134,0.17409666823087752,0.08944157672454246,32,0.21210699202252464,2.5289086945211547
"(0.4, 0.1, 0.45, 0.05)",ais_group_random20,0.05594734367653973,0.11048425011753643,0.16549130230371414,0.09421720733427363,26,0.613070051716032,1.656163372510242
"(0.4, 0.1, 0.5, 0.0)",random20,0.08792846497764531,0.18330849478390462,0.2488822652757079,0.14873323397913563,26,0.6065573770491803,1.6442953766567014
"(0.4, 0.1, 0.5, 0.0)",latest20,0.07078986587183309,0.1602086438152012,0.23025335320417287,0.12950819672131147,23,0.6363636363636364,1.5084958083066518
"(0.4, 0.1, 0.5, 0.0)",earliest20,0.07451564828614009,0.15946348733233978,0.22354694485842028,0.12980625931445602,26,0.5253353204172876,1.8574445479273352
"(0.4, 0.1, 0.5, 0.0)",month_latest,0.04176442984514313,0.11496949788831534,0.1717503519474425,0.08972313467855467,31,0.22383857343969968,2.520439186492665
"(0.4, 0.1, 0.5, 0.0)",ais_group_random20,0.05594734367653973,0.11142454160789844,0.16408086506817113,0.09421720733427363,27,0.610719322990127,1.6547490306354067
"(0.4, 0.15, 0.0, 0.45)",random20,0.08643815201192251,0.1751117734724292,0.2511177347242921,0.14597615499254843,30,0.6020864381520119,1.7400349989096904
"(0.4, 0.15, 0.0, 0.45)",latest20,0.07377049180327869,0.161698956780924,0.23546944858420268,0.13248882265275708,27,0.620715350223547,1.5429279738031942
"(0.4, 0.15, 0.0, 0.45)",earliest20,0.08345752608047691,0.15052160953800298,0.20938897168405365,0.1287630402384501,32,0.485096870342772,2.1170009593207526
"(0.4, 0.15, 0.0, 0.45)",month_latest,0.05114969497888315,0.11872360394181136,0.17456593148756452,0.09610511496949789,41,0.2045987799155326,2.5624421234426076
"(0.4, 0.15, 0.0, 0.45)",ais_group_random20,0.05735778091208275,0.11424541607898449,0.15561824165491303,0.09407616361071933,31,0.5693464974141984,1.9060761175952308
"(0.4, 0.15, 0.05, 0.4)",random20,0.08792846497764531,0.17883755588673622,0.2518628912071535,0.14798807749627424,30,0.6020864381520119,1.72379931638927
"(0.4, 0.15, 0.05, 0.4)",latest20,0.07451564828614009,0.16393442622950818,0.23695976154992549,0.1338301043219076,28,0.6214605067064084,1.535271413914876
"(0.4, 0.15, 0.05, 0.4)",earliest20,0.08047690014903129,0.15499254843517138,0.21236959761549926,0.1292101341281669,33,0.49254843517138597,2.080463953330585
"(0.4, 0.15, 0.05, 0.4)",month_latest,0.050680431722196155,0.11731581417175035,0.1722196152041295,0.0949788831534491,39,0.1994368840919756,2.5503317037464095
"(0.4, 0.15, 0.05, 0.4)",ais_group_random20,0.05500705218617771,0.11424541607898449,0.15655853314527504,0.0930888575458392,32,0.5815702867889045,1.8593186463638602
"(0.4, 0.15, 0.1, 0.35)",random20,0.08792846497764531,0.18181818181818182,0.2533532041728763,0.14918032786885246,29,0.6035767511177347,1.7165845407298548
"(0.4, 0.15, 0.1, 0.35)",latest20,0.07600596125186289,0.16840536512667661,0.23397913561847988,0.13532041728763042,26,0.6251862891207154,1.5207790954436218
"(0.4, 0.15, 0.1, 0.35)",earliest20,0.08122205663189269,0.15350223546944858,0.21535022354694486,0.12973174366616988,32,0.5007451564828614,2.027813068900995
"(0.4, 0.15, 0.1, 0.35)",month_latest,0.05161895823557015,0.11590802440168935,0.1698732989206945,0.09455654622243079,37,0.18817456593148757,2.548414668970526
"(0.4, 0.15, 0.1, 0.35)",ais_group_random20,0.05923836389280677,0.11377527033380348,0.15561824165491303,0.09487541137752703,30,0.5914433474377057,1.8033494265342758
"(0.4, 0.15, 0.15, 0.3)",random20,0.08867362146050671,0.17883755588673622,0.2488822652757079,0.1477645305514158,30,0.6035767511177347,1.7114152609551496
"(0.4, 0.15, 0.15, 0.3)",latest20,0.07377049180327869,0.16691505216095381,0.23174366616989567,0.13330849478390464,27,0.6236959761549925,1.5332365724988792
"(0.4, 0.15, 0.15, 0.3)",earliest20,0.08047690014903129,0.1527570789865872,0.21684053651266766,0.12943368107302533,30,0.5067064083457526,1.9993480741530447
"(0.4, 0.15, 0.15, 0.3)",month_latest,0.05161895823557015,0.11496949788831534,0.1689347724073205,0.09408728296574378,35,0.18160488033786953,2.54155982950088
"(0.4, 0.15, 0.15, 0.3)",ais_group_random20,0.05829807240244476,0.11330512458862248,0.15843911612599906,0.09482839680300895,30,0.5942642219087917,1.7778117946688081
"(0.4, 0.15, 0.2, 0.25)",random20,0.08792846497764531,0.1825633383010432,0.2511177347242921,0.14895678092399403,30,0.6050670640834576,1.7061115892211403
"(0.4, 0.15, 0.2, 0.25)",latest20,0.07153502235469449,0.1661698956780924,0.23025335320417287,0.13166915052160955,25,0.6251862891207154,1.5202103827387967
"(0.4, 0.15, 0.2, 0.25)",earliest20,0.07824143070044709,0.1527570789865872,0.21609538002980627,0.12816691505216096,31,0.5134128166915052,1.9709418796702916
"(0.4, 0.15, 0.2, 0.25)",month_latest,0.04927264195213515,0.11684655091506335,0.1717503519474425,0.09404035664007507,34,0.19052088221492258,2.5489523833735346
"(0.4, 0.15, 0.2, 0.25)",ais_group_random20,0.05876821814762576,0.11236483309826047,0.1617301363422661,0.09543958627174423,31,0.6008462623413258,1.7504436110180543
"(0.4, 0.15, 0.25, 0.2)",random20,0.08867362146050671,0.1810730253353204,0.2511177347242921,0.14888226527570791,31,0.6050670640834576,1.7032855266604507
"(0.4, 0.15, 0.25, 0.2)",latest20,0.06929955290611028,0.1646795827123696,0.22950819672131148,0.1299552906110283,27,0.6274217585692996,1.5144438693614652
"(0.4, 0.15, 0.25, 0.2)",earliest20,0.07675111773472429,0.1557377049180328,0.22205663189269748,0.12950819672131147,31,0.5163934426229508,1.9543594725296358
"(0.4, 0.15, 0.25, 0.2)",month_latest,0.047395588925387144,0.11731581417175035,0.1712810886907555,0.09314875645236978,34,0.1975598310652276,2.556228594164823
"(0.4, 0.15, 0.25, 0.2)",ais_group_random20,0.05923836389280677,0.11424541607898449,0.1626704278326281,0.09642689233662435,29,0.6050775740479548,1.7178593846549834
"(0.4, 0.15, 0.3, 0.15)",random20,0.08494783904619971,0.1795827123695976,0.2503725782414307,0.14642324888226527,30,0.6035767511177347,1.6971616018291196
"(0.4, 0.15, 0.3, 0.15)",latest20,0.06706408345752608,0.16691505216095381,0.22503725782414308,0.1286140089418778,26,0.6259314456035767,1.522673254310798
"(0.4, 0.15, 0.3, 0.15)",earliest20,0.07675111773472429,0.1587183308494784,0.22503725782414308,0.1309985096870343,31,0.522354694485842,1.906962375058861
"(0.4, 0.15, 0.3, 0.15)",month_latest,0.047395588925387144,0.11590802440168935,0.1703425621773815,0.09253871421867668,33,0.2013139371187236,2.549879694673559
"(0.4, 0.15, 0.3, 0.15)",ais_group_random20,0.05923836389280677,0.11330512458862248,0.16314057357780912,0.09623883403855196,27,0.609308885754584,1.6915477459402026
"(0.4, 0.15, 0.35, 0.1)",random20,0.08494783904619971,0.1825633383010432,0.2488822652757079,0.1470193740685544,29,0.6043219076005961,1.6767599359240435
"(0.4, 0.15, 0.35, 0.1)",latest20,0.06929955290611028,0.1631892697466468,0.22652757078986588,0.12891207153502238,25,0.624441132637854,1.5347953208990357
"(0.4, 0.15, 0.35, 0.1)",earliest20,0.07675111773472429,0.161698956780924,0.22429210134128166,0.1317436661698957,28,0.5230998509687034,1.8915777483403056
"(0.4, 0.15, 0.35, 0.1)",month_latest,0.044580009385265136,0.11590802440168935,0.1717503519474425,0.09141248240262786,33,0.2064758329422806,2.5471259046310695
"(0.4, 0.15, 0.35, 0.1)",ais_group_random20,0.05876821814762576,0.11330512458862248,0.1626704278326281,0.09590973201692525,26,0.61212976022567,1.671489932466405
"(0.4, 0.15, 0.4, 0.05)",random20,0.08569299552906111,0.18330849478390462,0.2526080476900149,0.1483606557377049,27,0.6028315946348733,1.6729737138646414
"(0.4, 0.15, 0.4, 0.05)",latest20,0.06929955290611028,0.1631892697466468,0.22950819672131148,0.12950819672131147,25,0.6251862891207154,1.5333401821216692
"(0.4, 0.15, 0.4, 0.05)",earliest20,0.07526080476900149,0.15946348733233978,0.22578241430700446,0.13062593144560358,27,0.522354694485842,1.894017165856991
"(0.4, 0.15, 0.4, 0.05)",month_latest,0.04223369310183012,0.11450023463162834,0.1722196152041295,0.08991083998122948,32,0.21304551853589865,2.532816248998464
"(0.4, 0.15, 0.4, 0.05)",ais_group_random20,0.05688763516690174,0.11189468735307946,0.16408086506817113,0.09482839680300895,26,0.613070051716032,1.6600293906627142
"(0.4, 0.15, 0.45, 0.0)",random20,0.08718330849478391,0.1825633383010432,0.2503725782414307,0.14843517138599105,26,0.6028315946348733,1.6679576886678464
"(0.4, 0.15, 0.45, 0.0)",latest20,0.07153502235469449,0.1602086438152012,0.22801788375558868,0.12943368107302533,24,0.6281669150521609,1.5224807462965324
"(0.4, 0.15, 0.45, 0.0)",earliest20,0.07526080476900149,0.1602086438152012,0.22503725782414308,0.13070044709388973,26,0.5253353204172876,1.8630139080483632
"(0.4, 0.15, 0.45, 0.0)",month_latest,0.04176442984514313,0.11496949788831534,0.1698732989206945,0.08934772407320507,32,0.22290004692632567,2.5223796208498053
"(0.4, 0.15, 0.45, 0.0)",ais_group_random20,0.05594734367653973,0.11189468735307946,0.16455101081335213,0.09445228020686414,27,0.611659614480489,1.6490983068364407
"(0.4, 0.2, 0.0, 0.4)",random20,0.08718330849478391,0.17436661698956782,0.2533532041728763,0.14657228017883756,31,0.5976154992548435,1.7496950451544397
"(0.4, 0.2, 0.0, 0.4)",latest20,0.07302533532041729,0.16691505216095381,0.23397913561847988,0.13338301043219075,28,0.61698956780924,1.544491952295472
"(0.4, 0.2, 0.0, 0.4)",earliest20,0.08047690014903129,0.15201192250372578,0.20938897168405365,0.12771982116244412,33,0.4918032786885246,2.0895879954122156
"(0.4, 0.2, 0.0, 0.4)",month_latest,0.05021116846550915,0.11966213045518535,0.1712810886907555,0.09526044110746128,39,0.1984983575786016,2.5521618988255814
"(0.4, 0.2, 0.0, 0.4)",ais_group_random20,0.05829807240244476,0.11377527033380348,0.15890926187118007,0.09506346967559944,33,0.5801598495533615,1.8609308402714497
"(0.4, 0.2, 0.05, 0.35)",random20,0.08643815201192251,0.18032786885245902,0.2555886736214605,0.14843517138599105,30,0.5976154992548435,1.7432083657892923
"(0.4, 0.2, 0.05, 0.35)",latest20,0.07451564828614009,0.16691505216095381,0.23174366616989567,0.13368107302533533,28,0.6177347242921013,1.5455199442369394
"(0.4, 0.2, 0.05, 0.35)",earliest20,0.08122205663189269,0.1527570789865872,0.21535022354694486,0.12950819672131147,33,0.5,2.047608963029691
"(0.4, 0.2, 0.05, 0.35)",month_latest,0.05114969497888315,0.11778507742843736,0.1703425621773815,0.09497888315344909,37,0.18770530267480057,2.5515817718282854
"(0.4, 0.2, 0.05, 0.35)",ais_group_random20,0.05876821814762576,0.1147155618241655,0.15796897038081806,0.09539257169722613,33,0.5876821814762576,1.8260433929501114
"(0.4, 0.2, 0.1, 0.3)",random20,0.08718330849478391,0.18181818181818182,0.2503725782414307,0.14821162444113264,29,0.6005961251862891,1.7204177722124157
"(0.4, 0.2, 0.1, 0.3)",latest20,0.07526080476900149,0.1661698956780924,0.23397913561847988,0.13427719821162445,26,0.6177347242921013,1.5378423705007234
"(0.4, 0.2, 0.1, 0.3)",earliest20,0.07973174366616989,0.1527570789865872,0.21460506706408347,0.1286140089418778,30,0.5059612518628912,2.002681563882604
"(0.4, 0.2, 0.1, 0.3)",month_latest,0.050680431722196155,0.11731581417175035,0.1689347724073205,0.09432191459408729,36,0.18207414359455654,2.550719369487856
"(0.4, 0.2, 0.1, 0.3)",ais_group_random20,0.06017865538316878,0.11377527033380348,0.15890926187118007,0.09600376116596145,31,0.5937940761636107,1.7844335811984449
"(0.4, 0.2, 0.15, 0.25)",random20,0.08718330849478391,0.1825633383010432,0.2503725782414307,0.14843517138599105,30,0.6013412816691506,1.727638714027729
"(0.4, 0.2, 0.15, 0.25)",latest20,0.07228017883755589,0.16840536512667661,0.22950819672131148,0.13256333830104322,24,0.6222056631892697,1.5211958152151182
"(0.4, 0.2, 0.15, 0.25)",earliest20,0.07898658718330849,0.1527570789865872,0.21833084947839046,0.1289865871833085,32,0.5104321907600596,1.9913108274193496
"(0.4, 0.2, 0.15, 0.25)",month_latest,0.04974190520882215,0.11825434068512436,0.1703425621773815,0.09441576724542468,35,0.18817456593148757,2.5511166444738387
"(0.4, 0.2, 0.15, 0.25)",ais_group_random20,0.059708509637987774,0.11283497884344147,0.15890926187118007,0.09548660084626234,31,0.6003761165961448,1.7479087481375688
"(0.4, 0.2, 0.2, 0.2)",random20,0.08718330849478391,0.18181818181818182,0.2496274217585693,0.14806259314456036,31,0.6043219076005961,1.7126196648959597
"(0.4, 0.2, 0.2, 0.2)",latest20,0.07078986587183309,0.169150521609538,0.23099850968703428,0.1323397913561848,25,0.6236959761549925,1.5137148489211483
"(0.4, 0.2, 0.2, 0.2)",earliest20,0.07824143070044709,0.15797317436661698,0.22056631892697467,0.13062593144560358,31,0.5156482861400894,1.95808870429927
"(0.4, 0.2, 0.2, 0.2)",month_latest,0.048803378695448145,0.11590802440168935,0.1722196152041295,0.09361801970905678,35,0.1975598310652276,2.555313179303291
"(0.4, 0.2, 0.2, 0.2)",ais_group_random20,0.059708509637987774,0.11189468735307946,0.1607898448519041,0.09558062999529854,30,0.6060178655383168,1.719334608282188
"(0.4, 0.2, 0.25, 0.15)",random20,0.08718330849478391,0.1795827123695976,0.2511177347242921,0.14769001490312966,31,0.6050670640834576,1.6996808124430083
"(0.4, 0.2, 0.25, 0.15)",latest20,0.07078986587183309,0.16691505216095381,0.23099850968703428,0.13166915052160955,25,0.6236959761549925,1.5163445383522782
"(0.4, 0.2, 0.25, 0.15)",earliest20,0.07675111773472429,0.15797317436661698,0.22354694485842028,0.1304769001490313,31,0.5230998509687034,1.9137566225144025
"(0.4, 0.2, 0.25, 0.15)",month_latest,0.047395588925387144,0.11684655091506335,0.1703425621773815,0.09282027217268887,33,0.20319099014547162,2.5554327993749895
"(0.4, 0.2, 0.25, 0.15)",ais_group_random20,0.06017865538316878,0.11283497884344147,0.16502115655853314,0.09694405265632346,27,0.610719322990127,1.685182917924205
"(0.4, 0.2, 0.3, 0.1)",random20,0.08494783904619971,0.18330849478390462,0.2496274217585693,0.1473919523099851,31,0.6043219076005961,1.6908598660063165
"(0.4, 0.2, 0.3, 0.1)",latest20,0.07078986587183309,0.1646795827123696,0.22876304023845007,0.13055141579731744,25,0.6214605067064084,1.5339525641385718
